fecha_interaccion,canal,pais,cola,motivo_consulta,resuelto_chatbot,transferido_agente,fcr,tiempo_respuesta_seg,aht_seg,csat,nps,funnel_devoluciones,id_sesion
2025-10-03 01:56:57.132072,Web,MX,General,Estado de pedido,1,0,1,9.81850491155279,30.226412519770584,,6.0,,10144
2025-10-03 02:00:57.132072,Web,MX,Devoluciones,Devoluciones,0,0,0,2.0,71.9948492867897,,,Inicio,10172
2025-10-03 02:04:57.132072,Email,MX,Entregas,Incidencia de entrega,1,0,1,17.275961969170787,36.59127606309576,,,,10181
2025-10-03 02:04:57.132072,WhatsApp Business,MX,General,Consultar catálogo,0,1,0,14.770672007208605,292.87228725763634,,,,10343
2025-10-03 02:06:57.132072,WhatsApp Business,ES,General,Estado de pedido,1,0,1,17.49665279639268,50.76270839389981,,,,10058
2025-10-03 02:09:57.132072,App móvil,MX,General,Consultar catálogo,1,0,1,8.572087430376865,64.56703628665116,,,,10295
2025-10-03 02:10:57.132072,Web,PT,Devoluciones,Devoluciones,1,0,1,11.873066643151155,42.08236595219171,,,Inicio,10221
2025-10-03 02:11:57.132072,Voz,MX,General,Cambio de dirección,1,0,1,11.796779046812617,63.73518218063586,,,,10323
2025-10-03 02:12:57.132072,Email,ES,General,Estado de pedido,1,0,1,21.341873559082053,30.52037872671486,,,,10009
2025-10-03 02:14:57.132072,Web,ES,Devoluciones,Devoluciones,0,1,1,11.208274626518593,305.67965324956856,,,Inicio,10015
2025-10-03 02:15:57.132072,WhatsApp Business,ES,General,Estado de pedido,1,0,1,18.92747860715606,20.84357532621565,4.234591782117964,,,9990
2025-10-03 02:21:57.132072,WhatsApp Business,MX,Devoluciones,Devoluciones,1,0,0,14.43572702613467,41.3710388314316,,5.0,Inicio,10205
2025-10-03 02:22:57.132072,App móvil,MX,General,Estado de pedido,1,0,0,13.473653637640815,31.190041481261733,5.0,,,10214
2025-10-03 02:29:57.132072,Voz,ES,Devoluciones,Devoluciones,0,1,0,17.66114404709475,216.7810590458105,,,Inicio,10367
2025-10-03 02:35:57.132072,Email,PT,Entregas,Incidencia de entrega,0,0,0,14.91635847632835,63.157775092933846,,,,10169
2025-10-03 02:36:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,0,0,0,16.201798380861113,52.007374001728806,4.243739899175034,,Inicio,10336
2025-10-03 02:40:57.132072,WhatsApp Business,ES,General,Cambio de dirección,0,1,0,12.454962449805492,302.4512062138315,,,,10213
2025-10-03 02:46:57.132072,Voz,ES,General,Consultar catálogo,1,0,1,14.560515939911062,42.73481990921839,4.6761415364717225,8.0,,10277
2025-10-03 02:47:57.132072,WhatsApp Business,PT,General,Estado de pedido,1,0,0,15.513591330546488,36.11094932761375,,,,10196
2025-10-03 02:47:57.132072,Web,ES,General,Estado de pedido,1,0,1,7.201113397186925,28.953205546680444,,5.0,,10300
2025-10-03 02:47:57.132072,Email,MX,Devoluciones,Devoluciones,0,0,0,27.43609155364013,63.026233830878816,,,Inicio,10241
2025-10-03 02:47:57.132072,WhatsApp Business,ES,General,Estado de pedido,1,0,1,23.092222197647654,32.288111787787884,,,,10054
2025-10-03 02:50:57.132072,App móvil,ES,General,Estado de pedido,0,1,1,12.807893187174423,249.08414180703883,,,,10330
2025-10-03 02:50:57.132072,App móvil,ES,Entregas,Incidencia de entrega,1,0,1,19.133891120949805,68.00796378081816,,,,10413
2025-10-03 02:51:57.132072,App móvil,ES,Devoluciones,Devoluciones,1,0,1,18.21928676037024,25.017429590037374,5.0,4.0,Inicio,10065
2025-10-03 03:06:57.132072,App móvil,MX,Entregas,Incidencia de entrega,0,1,0,14.031767573754738,170.71306538953104,3.1418737197712465,,,10409
2025-10-03 03:08:57.132072,Email,ES,General,Estado de pedido,1,0,0,19.74797662904646,56.81253679996,4.894358593424025,,,10099
2025-10-03 03:11:57.132072,Voz,PT,Devoluciones,Devoluciones,1,0,1,10.169691060300648,24.49712482835732,,,Inicio,10261
2025-10-03 03:11:57.132072,Voz,ES,Entregas,Incidencia de entrega,0,1,0,29.654902778512565,252.93973845929847,,,,10011
2025-10-03 03:12:57.132072,Web,PT,General,Estado de pedido,0,1,0,16.77063255850832,202.6350840307171,,,,10010
2025-10-03 03:13:57.132072,Email,ES,General,Consultar catálogo,0,1,1,7.314741702694155,160.61179229200218,,,,10148
2025-10-03 03:13:57.132072,Web,MX,General,Consultar catálogo,1,0,1,17.091769604973006,35.83569897474759,4.19808596396299,,,10228
2025-10-03 03:18:57.132072,WhatsApp Business,MX,General,Estado de pedido,0,1,0,5.102002339889619,200.1367149838721,,,,10389
2025-10-03 03:25:57.132072,Voz,ES,General,Consultar catálogo,1,0,0,10.411303367686829,38.53634856430329,4.45039942591295,7.0,,10100
2025-10-03 03:36:57.132072,Web,ES,General,Estado de pedido,1,0,1,22.14357222240604,56.64188780582133,,8.0,,10243
2025-10-03 03:36:57.132072,Web,ES,General,Consultar catálogo,0,0,0,15.858855230503424,41.95710906478423,,,,10423
2025-10-03 03:36:57.132072,Web,ES,General,Estado de pedido,0,1,1,17.193964282153303,218.37412384663617,,4.0,,10288
2025-10-03 03:38:57.132072,WhatsApp Business,ES,General,Consultar catálogo,0,1,0,11.003201638732548,222.207440926297,3.780501224188067,,,10324
2025-10-03 03:40:57.132072,Web,ES,General,Cambio de dirección,0,1,0,8.621230963850344,309.89910643873213,3.728684837674684,,,10366
2025-10-03 03:41:57.132072,App móvil,MX,General,Estado de pedido,1,0,0,22.47079274818604,29.95015878208461,,8.0,,10219
2025-10-03 03:43:57.132072,App móvil,PT,General,Cambio de dirección,1,0,1,22.012288665422297,28.568574314675345,,4.0,,10285
2025-10-03 03:44:57.132072,Web,ES,Entregas,Incidencia de entrega,0,1,0,12.585916289906146,244.75341758470344,,7.0,,10086
2025-10-03 03:46:57.132072,Web,MX,Devoluciones,Devoluciones,1,0,1,8.31660438838818,37.04823540257705,,7.0,Inicio,10083
2025-10-03 03:48:57.132072,Web,ES,Devoluciones,Devoluciones,1,0,1,19.79055154844609,26.497087642407216,5.0,,Inicio,10273
2025-10-03 03:52:57.132072,Email,MX,General,Consultar catálogo,1,0,0,6.938047807922537,48.05839801195455,,,,10354
2025-10-03 03:58:57.132072,WhatsApp Business,ES,Entregas,Incidencia de entrega,0,1,0,15.40034278092407,219.98640690058133,4.614379938581063,,,10012
2025-10-03 04:06:57.132072,WhatsApp Business,ES,General,Cambio de dirección,0,0,0,20.08482850295385,39.34758938830959,4.197994132221196,,,10102
2025-10-03 04:07:57.132072,Email,ES,General,Estado de pedido,1,0,0,10.598004847209118,56.9216681191307,,,,10173
2025-10-03 04:08:57.132072,App móvil,PT,Devoluciones,Devoluciones,0,1,0,21.91960688153822,253.262815134706,,5.0,Inicio,10375
2025-10-03 04:10:57.132072,WhatsApp Business,MX,General,Consultar catálogo,0,0,1,18.13820454724104,65.72155431852494,,,,10373
2025-10-03 04:11:57.132072,WhatsApp Business,ES,General,Cambio de dirección,1,0,0,14.49483710743148,68.9336385891669,,9.0,,10159
2025-10-03 04:13:57.132072,WhatsApp Business,MX,Devoluciones,Devoluciones,0,1,1,21.73467859743146,257.3158611903143,4.115247216456859,9.0,Inicio,10119
2025-10-03 04:14:57.132072,App móvil,PT,General,Estado de pedido,1,0,1,21.61901360721584,26.76484909445053,5.0,,,10114
2025-10-03 04:18:57.132072,WhatsApp Business,ES,General,Consultar catálogo,0,1,1,16.067851000697924,146.25238285590513,,7.0,,10191
2025-10-03 04:20:57.132072,App móvil,PT,General,Consultar catálogo,0,1,0,12.719659871446426,363.09257491579655,3.978331503494737,,,10081
2025-10-03 04:24:57.132072,App móvil,PT,General,Consultar catálogo,1,0,1,13.354846686592014,26.96206379378633,5.0,9.0,,10229
2025-10-03 04:24:57.132072,Web,ES,General,Estado de pedido,1,0,1,8.010423378150229,32.54479475478135,4.737372248180812,,,10211
2025-10-03 04:26:57.132072,App móvil,ES,General,Consultar catálogo,1,0,1,6.31142686452602,69.14605277207579,,7.0,,9998
2025-10-03 04:33:57.132072,Web,PT,General,Cambio de dirección,1,0,1,18.198670179467364,33.5524149574697,4.229545260531156,,,9996
2025-10-03 04:33:57.132072,Email,PT,General,Consultar catálogo,0,1,0,18.047224130408345,232.48205559303523,3.3121502860830705,4.0,,9991
2025-10-03 04:33:57.132072,Email,ES,General,Estado de pedido,0,0,1,17.29909034334336,51.105076168460094,,,,10227
2025-10-03 04:37:57.132072,Web,ES,Entregas,Incidencia de entrega,1,0,1,7.532881630198313,44.1794649829669,4.472842119087697,,,10064
2025-10-03 04:38:57.132072,Voz,MX,General,Estado de pedido,1,0,1,19.599908744677887,8.994637294788578,,,,10192
2025-10-03 04:41:57.132072,Web,ES,General,Estado de pedido,1,0,1,20.81620947799672,48.03357177931845,,,,10194
2025-10-03 04:46:57.132072,App móvil,PT,General,Consultar catálogo,0,1,1,12.963300031776676,371.451854404248,,,,10263
2025-10-03 04:51:57.132072,Voz,MX,General,Estado de pedido,0,0,1,15.100816803602733,33.04289440286943,4.034272831204436,8.0,,10420
2025-10-03 05:01:57.132072,Email,ES,General,Consultar catálogo,1,0,0,17.460184463957557,25.407511634979716,,,,10418
2025-10-03 05:04:57.132072,Email,PT,General,Estado de pedido,1,0,1,21.451648893635983,57.36770633139356,,,,10359
2025-10-03 05:05:57.132072,App móvil,ES,Entregas,Incidencia de entrega,1,0,1,11.106787012894909,29.06832727472088,4.36486764266862,8.0,,10269
2025-10-03 05:11:57.132072,Web,ES,Devoluciones,Devoluciones,0,1,0,12.69642593661882,164.36972003165533,,4.0,Inicio,10338
2025-10-03 05:27:57.132072,Web,ES,Devoluciones,Devoluciones,1,0,0,18.51432830970144,60.15833220554164,,,Inicio,10364
2025-10-03 05:33:57.132072,Email,ES,General,Consultar catálogo,1,0,1,16.945764173998132,61.882761153705374,,7.0,,10089
2025-10-03 05:36:57.132072,Web,ES,Entregas,Incidencia de entrega,1,0,1,13.639936567254985,36.911379448934206,4.677299407442059,,,10381
2025-10-03 05:38:57.132072,Web,ES,Entregas,Incidencia de entrega,0,1,1,16.690875161620177,205.10777177877904,4.28516771721324,,,10400
2025-10-03 05:39:57.132072,Web,MX,Entregas,Incidencia de entrega,1,0,1,9.993500629209445,22.461565671551096,,,,10401
2025-10-03 05:41:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,1,23.681042610372277,30.08427486623515,5.0,9.0,,10209
2025-10-03 05:42:57.132072,Web,PT,General,Estado de pedido,1,0,1,21.339938967280624,66.1932813314196,4.284076069994584,2.0,,10044
2025-10-03 05:43:57.132072,Web,MX,General,Consultar catálogo,0,0,0,20.78990813261617,35.326375036123274,4.210647053939258,,,10374
2025-10-03 05:46:57.132072,App móvil,ES,General,Cambio de dirección,0,1,0,14.922048169019114,194.22594659296217,3.881620058211644,,,10176
2025-10-03 05:48:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,0,1,0,8.310106503703853,249.01481659424317,,6.0,Inicio,10405
2025-10-03 05:49:57.132072,Web,MX,Devoluciones,Devoluciones,0,1,1,9.334246441916576,277.7834366861538,4.072851897070456,,Inicio,10182
2025-10-03 06:04:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,1,13.3471675947086,49.28532110744413,,8.0,,10189
2025-10-03 06:07:57.132072,Web,PT,General,Estado de pedido,1,0,0,10.494018753175542,24.80676370142393,4.365674039816534,,,10415
2025-10-03 06:11:57.132072,App móvil,ES,Entregas,Incidencia de entrega,0,1,0,9.54570753485747,365.4788290416557,4.72813028616386,,,9992
2025-10-03 06:11:57.132072,WhatsApp Business,MX,Entregas,Incidencia de entrega,1,0,1,21.134628579861985,23.599572787019767,4.30668050582534,,,10031
2025-10-03 06:12:57.132072,WhatsApp Business,PT,General,Cambio de dirección,0,0,0,9.84133740125943,51.933526743863005,3.292372973880393,,,10123
2025-10-03 06:13:57.132072,Web,ES,Entregas,Incidencia de entrega,0,0,1,15.505348462572565,10.641672359023952,,,,10186
2025-10-03 06:14:57.132072,Web,MX,Entregas,Incidencia de entrega,0,1,0,8.589877175255616,83.1101737213726,,,,10046
2025-10-03 06:29:57.132072,Email,ES,General,Estado de pedido,0,1,0,13.751225426065412,334.9994009293664,,,,10327
2025-10-03 06:30:57.132072,Voz,ES,General,Consultar catálogo,1,0,1,12.701067126386786,49.99226664169096,4.527510144128175,,,10183
2025-10-03 06:31:57.132072,Web,ES,General,Consultar catálogo,1,0,1,7.814241732421674,59.876924824060495,3.807306240409778,8.0,,10369
2025-10-03 06:37:57.132072,Web,ES,General,Consultar catálogo,1,0,1,19.189344574435143,32.50332764207489,,,,10088
2025-10-03 06:39:57.132072,App móvil,ES,General,Consultar catálogo,0,1,0,19.290338756632213,313.2884169353637,,,,10353
2025-10-03 06:41:57.132072,WhatsApp Business,ES,General,Consultar catálogo,0,0,0,12.118208819923607,14.356826841306084,,3.0,,10111
2025-10-03 06:44:57.132072,Email,PT,Devoluciones,Devoluciones,1,0,0,13.16969411544816,46.54888197897554,4.313385796365478,,Inicio,10392
2025-10-03 06:52:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,1,0,1,7.811389199241278,45.877097849378,,,Inicio,10297
2025-10-03 06:53:57.132072,Web,ES,General,Consultar catálogo,1,0,1,7.45866530609419,52.66556155023575,4.250078769212707,,,10350
2025-10-03 06:57:57.132072,App móvil,PT,Entregas,Incidencia de entrega,1,0,1,17.107641627335497,42.74588695800039,4.040153051868456,,,10321
2025-10-03 07:02:57.132072,Voz,ES,General,Estado de pedido,1,0,1,11.54575572077271,34.27013059389602,,4.0,,10117
2025-10-03 07:02:57.132072,Web,ES,Devoluciones,Devoluciones,1,0,1,14.84839600299877,39.73750230495786,,7.0,Inicio,10345
2025-10-03 07:04:57.132072,Web,ES,General,Estado de pedido,0,1,1,16.760606347756443,314.7619814032922,3.3008895900011663,,,10250
2025-10-03 07:07:57.132072,Web,MX,General,Consultar catálogo,1,0,1,6.350732453352526,29.512214486717475,,,,10145
2025-10-03 07:16:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,1,17.81986949948236,43.36445086107288,,,,10309
2025-10-03 07:16:57.132072,App móvil,ES,General,Estado de pedido,1,0,1,11.0007505710307,45.78127479081991,4.401553528872963,,,10134
2025-10-03 07:35:57.132072,WhatsApp Business,ES,General,Consultar catálogo,1,0,1,14.085407053154771,41.52745517431539,4.687115790452789,6.0,,10248
2025-10-03 07:40:57.132072,App móvil,PT,General,Estado de pedido,1,0,1,16.695855946906548,45.23152634820632,,,,10378
2025-10-03 07:45:57.132072,App móvil,PT,Entregas,Incidencia de entrega,0,0,0,17.13340675997741,5.0,3.380617329161578,7.0,,10001
2025-10-03 08:04:57.132072,WhatsApp Business,PT,General,Consultar catálogo,0,0,1,20.917530862574647,32.243262452988375,,,,10310
2025-10-03 08:07:57.132072,App móvil,MX,Entregas,Incidencia de entrega,0,1,0,19.19984436592084,221.3457089346665,,,,10075
2025-10-03 08:11:57.132072,Web,ES,General,Consultar catálogo,0,1,0,13.963221522386606,169.43302434767887,,,,10025
2025-10-03 08:14:57.132072,WhatsApp Business,ES,Entregas,Incidencia de entrega,1,0,1,16.369937816240473,59.42066442768139,5.0,,,10312
2025-10-03 08:28:57.132072,Web,ES,General,Cambio de dirección,1,0,1,14.407913840025865,27.95455697404492,5.0,,,10171
2025-10-03 08:33:57.132072,WhatsApp Business,PT,General,Estado de pedido,0,0,1,11.83916262104487,22.961643482503582,4.321719832684687,,,10236
2025-10-03 08:36:57.132072,Web,ES,Devoluciones,Devoluciones,1,0,1,19.938211510765125,58.77458292735244,,,Inicio,10347
2025-10-03 08:38:57.132072,Voz,PT,Entregas,Incidencia de entrega,1,0,1,14.965285538392411,30.4215877238522,,4.0,,10107
2025-10-03 08:40:57.132072,Web,ES,General,Estado de pedido,1,0,1,13.11955739299626,41.20654787057583,4.981211424317896,8.0,,10234
2025-10-03 08:42:57.132072,WhatsApp Business,ES,General,Estado de pedido,0,1,0,21.823371443269476,174.37253980294008,,,,10110
2025-10-03 08:42:57.132072,App móvil,ES,General,Estado de pedido,1,0,1,9.71467295328726,43.4890614418273,,,,10307
2025-10-03 08:47:57.132072,App móvil,ES,Entregas,Incidencia de entrega,0,1,0,14.267125320563068,125.80072347919544,4.113937506656202,,,10230
2025-10-03 08:51:57.132072,App móvil,MX,General,Estado de pedido,0,0,0,15.999886445621105,33.585206743354384,,,,10128
2025-10-03 08:57:57.132072,Web,MX,General,Consultar catálogo,1,0,1,14.341151617154129,27.195438235761543,,5.0,,10332
2025-10-03 08:58:57.132072,Voz,MX,General,Estado de pedido,1,0,1,22.571081336641853,17.042196418430027,,,,10398
2025-10-03 09:00:57.132072,Web,ES,Devoluciones,Devoluciones,1,0,0,20.402861667775724,54.31454854688147,4.873390563977462,9.0,Inicio,10043
2025-10-03 09:07:57.132072,Web,PT,General,Cambio de dirección,0,1,0,18.74717490360401,254.77112561016943,,6.0,,10097
2025-10-03 09:08:57.132072,WhatsApp Business,ES,General,Consultar catálogo,0,0,0,25.1484019084898,35.49046928087207,,,,10286
2025-10-03 09:08:57.132072,Web,ES,General,Estado de pedido,0,1,1,7.876430264051241,170.41033736121676,,6.0,,10032
2025-10-03 09:08:57.132072,App móvil,PT,General,Estado de pedido,1,0,1,17.099073636332257,57.33614945542516,,,,10165
2025-10-03 09:10:57.132072,WhatsApp Business,ES,General,Estado de pedido,0,0,0,16.309304029767134,37.548565026098,4.909073688584456,,,10365
2025-10-03 09:14:57.132072,WhatsApp Business,MX,Entregas,Incidencia de entrega,1,0,1,4.896308252977061,43.88291821294725,4.916145554883717,10.0,,10267
2025-10-03 09:16:57.132072,Web,PT,General,Estado de pedido,1,0,1,13.669003785182769,48.8736951367322,,,,10037
2025-10-03 09:24:57.132072,WhatsApp Business,ES,General,Estado de pedido,0,1,0,13.706080875870157,261.003842066546,4.140415232956956,,,9984
2025-10-03 09:28:57.132072,WhatsApp Business,ES,Entregas,Incidencia de entrega,1,0,1,13.59698619912162,73.91451956531222,,,,10008
2025-10-03 09:30:57.132072,Voz,ES,Entregas,Incidencia de entrega,0,1,1,21.16193975814384,157.57127776203757,,8.0,,10411
2025-10-03 09:31:57.132072,WhatsApp Business,PT,Devoluciones,Devoluciones,1,0,1,22.90549750251899,74.35430164790506,,,Inicio,10056
2025-10-03 09:34:57.132072,App móvil,ES,General,Cambio de dirección,0,1,1,24.169413536516046,295.551627102804,,7.0,,10073
2025-10-03 09:38:57.132072,Voz,MX,General,Estado de pedido,1,0,0,4.246048775945672,70.48412296458085,,,,10141
2025-10-03 09:38:57.132072,Web,PT,Entregas,Incidencia de entrega,0,0,0,9.77530583454693,44.416836769148354,3.841238909824564,,,10319
2025-10-03 09:40:57.132072,Voz,ES,Entregas,Incidencia de entrega,0,0,0,9.119037442872834,53.6697991170991,,7.0,,10383
2025-10-03 09:50:57.132072,Voz,PT,General,Consultar catálogo,1,0,1,17.856095975725705,7.825489825538021,,,,10039
2025-10-03 09:56:57.132072,Web,MX,General,Estado de pedido,0,1,0,17.966144592514727,180.59212145925625,4.004055893949453,10.0,,10396
2025-10-03 09:57:57.132072,Web,ES,General,Estado de pedido,0,1,0,19.05021945335086,233.26718401926692,,,,10190
2025-10-03 10:03:57.132072,Voz,ES,General,Estado de pedido,1,0,0,12.052618204585997,49.10358443006777,,,,10174
2025-10-03 10:06:57.132072,Email,ES,General,Estado de pedido,0,0,0,18.945820542648008,64.15746057723159,3.7215243443025177,,,10296
2025-10-03 10:12:57.132072,Web,MX,General,Consultar catálogo,1,0,1,17.122616917729516,63.61007727872287,,,,10257
2025-10-03 10:13:57.132072,Email,MX,Entregas,Incidencia de entrega,0,1,0,6.803070651278333,326.60981855082485,3.7905330515890983,,,10029
2025-10-03 10:20:57.132072,Email,ES,General,Consultar catálogo,1,0,0,10.67186648534903,60.12659055953608,,,,10180
2025-10-03 10:22:57.132072,Web,ES,Devoluciones,Devoluciones,0,1,1,8.576877553212206,287.0383683616226,5.0,,Inicio,10184
2025-10-03 10:24:57.132072,Web,ES,General,Estado de pedido,0,0,1,16.184806727712242,48.10230663390906,3.896533655763184,,,10402
2025-10-03 10:27:57.132072,WhatsApp Business,PT,General,Consultar catálogo,1,0,1,12.77171331958684,30.72290903877014,,,,10019
2025-10-03 10:28:57.132072,Web,PT,Entregas,Incidencia de entrega,1,0,1,18.232905331901087,15.8115130841143,,,,10271
2025-10-03 10:28:57.132072,App móvil,MX,General,Estado de pedido,1,0,1,11.96649666368502,48.03021244571541,4.7769880180675965,,,10216
2025-10-03 10:29:57.132072,App móvil,ES,General,Consultar catálogo,1,0,0,17.204864728713716,39.8820139548812,,,,10112
2025-10-03 10:35:57.132072,WhatsApp Business,MX,Devoluciones,Devoluciones,0,1,0,10.813004261468487,332.7421370982262,3.795739536525643,8.0,Inicio,10387
2025-10-03 10:38:57.132072,Voz,ES,General,Estado de pedido,1,0,0,8.037433014072228,50.54926354489656,,,,10177
2025-10-03 10:38:57.132072,Email,PT,Devoluciones,Devoluciones,1,0,1,16.69007818778331,63.87232290510306,,,Inicio,10403
2025-10-03 10:38:57.132072,WhatsApp Business,ES,General,Cambio de dirección,0,1,0,22.213980042413,178.7227811259196,,,,10311
2025-10-03 10:42:57.132072,Email,MX,General,Estado de pedido,1,0,0,17.741579769237337,46.81259818610862,,8.0,,10115
2025-10-03 10:52:57.132072,Web,ES,General,Consultar catálogo,1,0,1,18.168893716933653,53.9781001266975,,5.0,,10283
2025-10-03 10:57:57.132072,App móvil,PT,General,Estado de pedido,1,0,1,11.642404299148252,30.601194300322625,,,,10360
2025-10-03 11:03:57.132072,App móvil,ES,General,Cambio de dirección,1,0,0,16.886934676690604,23.344865930466096,4.3842826350080335,,,10079
2025-10-03 11:04:57.132072,App móvil,ES,General,Estado de pedido,1,0,1,16.37594325769826,40.786278743476245,4.676816205370667,,,10103
2025-10-03 11:14:57.132072,Web,PT,General,Estado de pedido,1,0,1,12.011532555947108,41.982360898548414,,,,10160
2025-10-03 11:20:57.132072,Voz,ES,General,Consultar catálogo,1,0,1,3.397170395808219,28.212059468681687,5.0,10.0,,10101
2025-10-03 11:24:57.132072,App móvil,ES,Devoluciones,Devoluciones,1,0,1,17.949207774450947,48.66693691288299,3.4815531663355888,,Inicio,10385
2025-10-03 11:27:57.132072,Web,MX,General,Estado de pedido,0,1,0,11.396675576678424,239.55480219405516,2.864221391754892,,,10386
2025-10-03 11:27:57.132072,WhatsApp Business,PT,General,Consultar catálogo,1,0,1,3.794839234126592,51.00756015836845,,,,10341
2025-10-03 11:29:57.132072,App móvil,ES,General,Cambio de dirección,0,1,1,12.105044177755277,334.81689677045154,3.835214173578568,,,10047
2025-10-03 11:37:57.132072,Email,MX,Devoluciones,Devoluciones,0,0,0,23.10554250877116,53.55615202542707,4.902844818805444,,Inicio,10358
2025-10-03 11:46:57.132072,Web,MX,Entregas,Incidencia de entrega,0,1,1,14.83480029358026,267.57831993725773,3.138224383557831,,,10252
2025-10-03 11:51:57.132072,Web,ES,General,Estado de pedido,1,0,0,15.372520657215208,53.977004068514645,4.817071891441119,9.0,,10085
2025-10-03 11:52:57.132072,Email,MX,Devoluciones,Devoluciones,0,1,1,18.837982090259967,313.3234485201627,,1.0,Inicio,10408
2025-10-03 11:52:57.132072,Web,ES,General,Consultar catálogo,1,0,0,13.248650534821834,43.42446118162012,4.87273534668235,3.0,,10195
2025-10-03 11:57:57.132072,App móvil,MX,Devoluciones,Devoluciones,0,1,1,10.431822526186048,311.4206725812291,,,Inicio,10199
2025-10-03 12:01:57.132072,Web,ES,General,Cambio de dirección,0,0,0,15.70921246166286,37.70879196207933,4.251136538093453,6.0,,10091
2025-10-03 12:03:57.132072,App móvil,ES,Entregas,Incidencia de entrega,1,0,0,18.67113383297568,34.640576170679594,,,,10299
2025-10-03 12:11:57.132072,Web,MX,Entregas,Incidencia de entrega,0,1,1,16.825798835381693,381.0294908592838,,,,10158
2025-10-03 12:19:57.132072,App móvil,MX,Devoluciones,Devoluciones,1,0,1,17.59596518898915,35.805131368405426,,,Inicio,10218
2025-10-03 12:20:57.132072,App móvil,PT,General,Estado de pedido,1,0,1,14.2019035166963,33.456665298453345,,,,10384
2025-10-03 12:29:57.132072,Web,PT,General,Estado de pedido,0,0,1,10.492728909249054,20.485658351306547,3.3487210719569225,,,10326
2025-10-03 12:30:57.132072,Voz,ES,General,Estado de pedido,1,0,1,15.255592452973737,44.120240227348845,4.274014341991949,7.0,,10098
2025-10-03 12:31:57.132072,Web,ES,Entregas,Incidencia de entrega,1,0,1,22.726631424485436,71.03316282825621,,,,10376
2025-10-03 12:31:57.132072,WhatsApp Business,MX,Devoluciones,Devoluciones,1,0,1,13.661170854811548,32.46710599636918,4.324362928627286,,Inicio,9995
2025-10-03 12:33:57.132072,Email,PT,General,Consultar catálogo,1,0,1,10.99163431887992,39.16960432145331,,,,10026
2025-10-03 12:34:57.132072,WhatsApp Business,ES,Devoluciones,Devoluciones,1,0,1,18.50693653232828,44.41701846396519,3.608981431889334,,Inicio,10161
2025-10-03 12:34:57.132072,Web,ES,Devoluciones,Devoluciones,1,0,1,18.83555740664654,41.89264961825754,,,Inicio,10106
2025-10-03 12:39:57.132072,Web,PT,Devoluciones,Devoluciones,0,0,0,10.4907221461594,32.75300856618897,3.225832395848652,5.0,Inicio,10105
2025-10-03 12:40:57.132072,App móvil,ES,Entregas,Incidencia de entrega,0,1,1,8.849125292800473,160.05192109002434,,,,10337
2025-10-03 12:41:57.132072,App móvil,PT,General,Estado de pedido,0,1,0,17.573822276996744,260.63865027277427,,,,10238
2025-10-03 12:43:57.132072,Email,ES,General,Consultar catálogo,0,0,0,8.649342768659011,40.69550444734016,3.996592813998654,6.0,,10260
2025-10-03 12:48:57.132072,Email,MX,Entregas,Incidencia de entrega,1,0,1,7.6872221779045535,39.51705268086233,,,,10427
2025-10-03 12:50:57.132072,Web,PT,General,Cambio de dirección,1,0,0,16.673859090456784,40.81081401053313,4.315255825809614,6.0,,10013
2025-10-03 12:57:57.132072,WhatsApp Business,ES,General,Cambio de dirección,0,0,0,8.141002673703845,42.708093533386695,3.6454160833501024,,,10235
2025-10-03 12:58:57.132072,Email,PT,General,Cambio de dirección,0,0,0,15.947547290663715,16.169671542709185,,,,10023
2025-10-03 12:59:57.132072,App móvil,PT,General,Estado de pedido,1,0,1,21.5444505308546,50.00142952819711,5.0,,,10137
2025-10-03 13:00:57.132072,WhatsApp Business,ES,General,Estado de pedido,0,1,0,5.971367840526316,230.38091061903737,3.934169845909039,,,10041
2025-10-03 13:15:57.132072,Web,PT,Devoluciones,Devoluciones,0,0,0,18.778727908777658,29.88127641383906,,,Inicio,10264
2025-10-03 13:22:57.132072,WhatsApp Business,ES,Entregas,Incidencia de entrega,1,0,1,12.677172902318294,61.215648756044985,,2.0,,10038
2025-10-03 13:33:57.132072,Web,ES,General,Consultar catálogo,1,0,1,15.122055144464875,39.698145135108014,,2.0,,10298
2025-10-03 13:37:57.132072,App móvil,MX,Entregas,Incidencia de entrega,0,0,1,17.73423452781095,27.725842439311293,4.572488473500957,5.0,,10304
2025-10-03 13:37:57.132072,WhatsApp Business,MX,General,Estado de pedido,1,0,1,9.868965915711666,22.32256334632347,4.5521837194814605,,,10021
2025-10-03 13:40:57.132072,WhatsApp Business,PT,General,Estado de pedido,1,0,1,14.41965133578709,35.418758875986505,,,,10346
2025-10-03 13:40:57.132072,WhatsApp Business,ES,General,Estado de pedido,1,0,1,9.40054608434134,34.87903929227475,,,,10382
2025-10-03 13:44:57.132072,Voz,ES,General,Consultar catálogo,0,1,0,13.877811397315751,262.7224996267449,4.470756914203534,,,10278
2025-10-03 13:45:57.132072,Web,ES,General,Estado de pedido,1,0,1,12.912483050744036,34.23250792896489,,,,10070
